tweet_text,reaction_text,tweet_type,reaction_num
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,…whom comparing it to the arabic has cleared that the translation is rough..once an accurate,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,So are you telling me that Mohammad categorically DIDN'T do this?,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,i get clear answer will glad to post it..or if you are a sincere christian out for truth..speak,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,This is why ISIS behead- it is in the tradition of what their leader Mohammad did.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,as i stated..im NOT a scholar..so speak to a scholar and tell me what he says,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,ISIS may also have been mislead by a misinterpretation of the text,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,Please,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,yes the fools read the same thing you do..approx 126 scholars have written to baghdadi proving,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,Not so. It is acknowledged in the hadith that this is what Mohammad did. So now ISIS do it too,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"as Jesus said ""come on to me those that have been security vetted and are similar to me too """,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"Billy Baker meet Fahad Faker going to the fair, Said Billy to Fahad u look fine &amp; fair to me.Haha thought Fahad...",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"first the bible then this, so many fairy stories",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,Fair enough You have a good day &amp; plz hug a muzzie for me while ur at it,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"muzzle eh? True colours shining through, any other deluded religious group you disapprove of ? They're all mental btw",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,I thought it was to love God and your FELLOW man.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,true. But he definitely did not use the word softcock.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,U can't love what u don't know. First acknowledge what is true so u know what ur loving,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,True. I did deviate there,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,Scriptural not ....,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,if we trade insults with those we disagree we do not further our faith we degrade it.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,U believe in Scripture because u judge it reasonable to do so.A prerequisite 2 faith (Scripture),non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,No.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,WE DO IT IN FAVARS,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,Does that explain massacres in African and other countries? Bali etc?No!You're barking up the wrong tree!,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"People in the west need wake up , realise its their Satanic govt , looking for any excuse to profit",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"Try telling that to children with pens , killed &amp; deformed by depleated uranium",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,presumably you disapprove of father ted then you utter div?,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,you have little grasp of history or current affairs.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,Ottoman Empire Span:,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"You don't grasp the meaning then, eh?",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"No , you dont grasp what killing in the name of greed is ...EH?",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,U don't understand that any hope of attrocities stopping is not through violence,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"Correct , so y do the west kill children with chemicals &amp; drones ?",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"yes , thats what i thought .",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,don't get me started on murderous political actions throughout the world.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"Oh dear , you sound upset rambo , pls dont hurt me too",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,What a bizarre tweet. Rambo? Who calls for the pen rather than the sword?,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,Yikes!2015!Hahahahaha!,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"You are entitled to your opinion, and others to their opinions. Does not make any of us right.",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"what you're stating isn't an opinion, it's a falsehood.",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,Muslim entities have been waging war since day 1.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,the Moors conquered most of Southern Europe and later the Ottoman Empire.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"in 1960s, Egypt, Syria and Jordan waged war on Israel.",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"Wikipedia is not a source of fact. Never quote Wiki to back you opinion/argument, it lets you down.",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,in this case it is correct. I know the history you don't. Read.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,you might learn something.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,between 16th &amp; 19th Fulani Muslims conquered and enslaved most of central Africa.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,From my very limited knowledge of Fulani. Did they not originate in N Africa?,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,a number of areas including North African Berbers. They waged Islamic jihad across North and Central Africa conquering&amp;enslaving,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,they were the main supplier of slaves to the Atlantic slave trade.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,with the Barbary States (Ottoman-Muslim)in the north enslaving around 1.5million Europeans into slavery.,non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"Hs been evr thus throughout history all ovr world. Invasion, pillage,rape,slavery,exploitation in name of power/profit/religion",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,"They seem to love it when there's a terrorist attack tbh,",non-rumours,197
Those turning on Muslims after yesterday’s vile atrocity are doing exactly what terrorists want them to do. Me: http://t.co/rTJ2A1Ck8Y,It feeds the hate.,non-rumours,197
